CGUID,Relatioship,CGAge,CGSex
13835,3,50,1
13836,3,30,1
13837,3,30,1
13838,3,44,1
13839,3,30,1
13840,3,30,1
13841,3,40,1
13842,9,40,1
13843,4,48,2
13844,9,30,1
13845,4,30,2
13846,3,50,1
13847,3,30,1
13848,3,30,1
13849,3,30,1
13850,3,70,1
13851,3,28,1
13852,3,30,1
13853,3,30,1
13854,3,43,1
13855,3,30,1
13856,4,30,2
13857,3,37,1
13858,9,30,1
13859,3,30,1
13860,9,44,1
13861,3,30,1
13862,3,44,1
13863,3,28,1
13864,3,30,1
13865,3,30,1
13866,3,34,1
13867,3,30,1
13868,9,30,1
13869,3,30,1
13870,3,28,1
13871,9,30,1
13872,3,30,1
13873,3,28,1
13874,3,30,1
13875,3,30,1
13876,9,30,1
13877,3,30,1
13878,3,30,1
13879,3,30,1
13880,3,30,1
13881,3,30,1
13882,3,28,1
13883,3,28,1
13884,3,30,1
13885,3,30,1
13886,9,28,1
13887,3,30,1
13888,3,30,1
13889,3,56,1
13890,3,30,1
13891,3,30,1
13892,3,30,1
13893,3,40,1
13894,3,30,1
13895,9,26,2
13896,3,30,1
13897,4,30,2
13898,4,30,2
13899,4,30,2
13900,4,45,2
13901,3,30,1
13902,3,42,1
13903,4,30,2
13904,3,30,1
13905,3,30,1
13906,3,42,1
13907,9,56,1
13908,9,12,1
13909,9,71,1
13910,3,30,1
13911,9,56,1
13912,4,28,2
13913,3,30,1
13914,3,49,1
13915,4,30,2
13916,3,26,1
13917,3,30,1
13918,4,30,2
13919,3,30,1
13920,3,42,1
13921,3,30,1
13922,9,30,1
13923,3,30,1
13924,3,30,1
13925,3,30,1
13926,4,30,2
13927,3,30,1
13928,3,30,1
13929,9,44,1
13930,3,30,1
13931,4,30,2
13932,3,30,1
13933,3,30,1
13934,3,30,1
13935,3,30,1
13936,3,30,1
13937,4,30,2
13938,3,30,1
13939,4,30,2
13940,9,30,1
13941,3,30,1
13942,3,30,1
13943,3,30,1
13944,3,30,1
13945,3,30,1
13946,3,26,1
13947,3,30,1
13948,3,47,1
13949,3,30,1
13950,3,41,1
13951,3,30,1
13952,3,30,1
13953,3,30,1
13954,3,30,1
13955,3,30,1
13956,3,30,1
13957,3,30,1
13958,3,30,1
13959,3,30,1
13960,3,49,1
13961,9,30,1
13962,3,30,1
13963,3,30,1
13964,3,41,1
13965,3,45,1
13966,3,34,1
13967,3,30,1
13968,3,30,1
13969,9,66,1
13970,3,30,1
13971,3,30,1
13972,3,30,1
13973,4,30,2
13974,3,30,1
13975,3,30,1
13976,9,30,1
13977,3,30,1
13978,3,30,1
13979,9,30,1
13980,3,30,1
13981,3,30,1
13982,3,30,1
13983,4,30,2
13984,3,30,1
13985,3,30,1
13986,3,44,1
13987,3,30,1
13988,4,30,2
13989,3,30,1
13990,3,30,1
13991,3,30,1
13992,3,19,1
13993,3,30,1
13994,3,30,1
13995,3,30,1
13996,3,30,1
13997,3,30,1
13998,3,30,1
13999,3,45,1
14000,9,30,1
14001,3,30,1
14002,3,30,1
14003,3,30,1
14004,3,30,1
14005,3,30,1
14006,3,28,1
14007,9,30,1
14008,3,42,1
14009,4,30,2
14010,9,30,1
14011,3,30,1
14012,9,30,1
14013,3,30,1
14014,9,30,2
14015,3,30,1
14016,3,30,1
14017,3,30,1
14018,3,30,1
14019,3,30,1
14020,9,28,1
14021,3,30,1
14022,3,30,1
14023,9,55,1
14024,3,30,1
14025,3,30,1
14026,3,55,1
14027,3,30,1
14028,4,30,2
14029,4,30,2
14030,4,30,2
14031,3,30,1
14032,3,30,1
14033,3,22,1
14034,3,30,1
14035,3,30,1
14036,3,30,1
14037,3,40,1
14038,3,30,1
14039,3,30,1
14040,3,30,1
14041,3,30,1
14042,3,30,1
14043,3,30,1
14044,9,36,1
14045,3,62,1
14046,16,30,2
14047,3,42,1
14048,3,30,1
14049,9,30,1
14050,3,30,1
14051,3,32,1
14052,3,30,1
14053,9,31,1
14054,16,30,2
14055,16,30,2
14056,16,30,2
14057,3,32,1
14058,3,39,1
14059,3,43,1
14060,3,52,1
14061,3,30,1
14062,3,30,1
14063,3,30,1
14064,9,30,1
14065,3,30,1
14066,3,30,1
14067,3,30,1
14068,3,30,1
14069,3,30,1
14070,9,30,1
14071,3,30,1
14072,16,30,2
14073,3,30,1
14074,3,30,1
14075,3,30,1
14076,3,30,1
14077,3,30,1
14078,9,30,1
14079,9,30,1
14080,3,30,1
14081,3,30,1
14082,3,52,1
14083,3,30,1
14084,3,30,1
14085,3,30,1
14086,16,30,2
14087,3,30,1
14088,3,30,1
14089,16,68,2
14090,3,30,1
14091,3,30,1
14092,16,30,2
14093,3,30,1
14094,16,30,2
14095,3,30,1
14096,3,30,1
14097,9,30,1
14098,3,30,1
14099,3,41,1
14100,3,30,1
14101,9,30,1
14102,16,30,2
14103,3,30,1
14104,3,30,1
14105,3,30,1
14106,16,57,2
14107,3,30,1
14108,3,28,1
14109,3,30,1
14110,3,30,1
14111,3,30,1
14112,16,52,2
14113,3,30,1
14114,3,30,1
14115,16,30,2
14116,3,30,1
14117,3,50,1
14118,16,30,2
14119,3,30,1
14120,3,30,1
14121,3,30,1
14122,3,30,1
14123,3,28,1
14124,3,30,1
14125,3,56,1
14126,3,30,1
14127,3,49,1
14128,3,30,1
14129,3,42,1
14130,3,30,1
14131,3,42,1
14132,3,30,1
14133,9,30,1
14134,3,44,1
14135,3,30,1
14136,16,30,2
14137,3,30,1
14138,16,30,2
14139,16,30,2
14140,3,30,1
14141,3,30,1
14142,3,30,1
14143,3,30,1
14144,16,49,2
14145,3,38,1
14146,3,30,1
14147,16,30,2
14148,3,30,1
14149,3,30,1
14150,3,30,1
14151,9,30,1
14152,16,45,2
14153,3,30,1
14154,3,30,1
14155,3,30,1
14156,3,32,1
14157,3,30,1
14158,3,34,1
14159,16,30,2
14160,9,30,1
14161,9,30,1
14162,3,30,1
14163,3,30,1
14164,3,30,1
14165,3,30,1
14166,3,30,1
14167,3,30,1
14168,3,30,1
14169,3,30,1
14170,3,49,1
14171,3,56,1
14172,16,30,2
14173,9,30,1
14174,9,67,1
14175,3,30,1
14176,3,30,1
14177,3,30,1
14178,3,30,1
14179,16,46,2
14180,16,30,2
14181,16,30,2
14182,3,29,1
14183,9,30,1
14184,16,30,2
14185,16,30,2
14186,16,30,2
14187,3,49,1
14188,16,30,2
14189,3,30,1
14190,9,60,1
14191,9,60,1
14192,3,60,1
14193,3,30,1
14194,16,30,2
14195,9,49,1
14196,3,30,1
14197,3,30,1
14198,3,30,1
14199,3,30,1
14200,9,60,1
14201,9,60,1
14202,3,41,1
14203,3,30,1
14204,9,60,1
14205,3,26,1
14206,3,65,1
14207,9,60,1
14208,9,60,1
14209,9,60,1
14210,9,60,1
14211,9,60,1
14212,9,60,1
14213,9,60,1
14214,3,52,1
14215,3,52,1
14216,3,52,1
14217,3,52,1
14218,3,30,1
14219,3,30,1
14220,3,30,1
14221,9,30,1
14222,16,30,2
14223,3,30,1
14224,16,30,2
14225,3,30,1
14226,3,30,1
14227,3,39,1
14228,3,30,1
14229,9,30,1
14230,3,30,1
14231,3,44,1
14232,9,30,1
14233,16,30,2
14234,3,30,1
14235,3,30,1
14236,3,30,1
14237,3,38,1
14238,16,40,2
14239,3,30,1
14240,3,30,1
14241,3,36,1
14242,3,30,1
14243,9,55,1
14244,16,30,2
14245,3,30,1
14246,3,30,1
14247,3,30,1
14248,3,30,1
14249,3,30,1
14250,3,30,1
14251,3,28,1
14252,3,30,1
14253,3,30,1
14254,16,30,2
14255,3,30,1
14256,3,46,1
14257,3,30,1
14258,9,30,1
14259,9,30,1
14260,3,30,1
14261,3,33,1
14262,3,30,1
14263,3,30,1
14264,3,31,1
14265,3,30,1
14266,3,30,1
14267,3,40,1
14268,3,30,1
14269,3,30,1
14270,3,30,1
14271,3,30,1
14272,3,30,1
14273,3,30,1
14274,3,30,1
14275,3,45,1
14276,3,48,1
14277,3,40,1
14278,3,40,1
14279,3,38,1
14280,3,30,1
14281,9,28,1
14282,3,28,1
14283,16,41,2
14284,16,30,2
14285,3,28,1
14286,3,30,1
14287,3,30,1
14288,16,30,2
14289,3,28,1
14290,3,30,1
14291,3,30,1
14292,16,30,2
14293,16,30,2
14294,3,30,1
14295,3,30,1
14296,3,30,1
14297,3,30,1
14298,3,30,1
14299,3,30,1
14300,3,30,1
14301,3,30,1
14302,16,30,2
14303,3,30,1
14304,3,30,1
14305,3,30,1
14306,3,30,1
14307,3,30,1
14308,9,30,1
14309,3,28,1
14310,3,30,1
14311,3,31,1
14312,3,30,1
14313,9,30,1
14314,3,30,1
14315,3,30,1
14316,3,30,1
14317,9,30,1
14318,3,30,1
14319,3,30,1
14320,3,30,1
14321,16,30,2
14322,16,30,2
14323,3,30,1
14324,3,30,1
14325,9,30,1
14326,3,30,1
14327,3,30,1
14328,3,30,1
14329,16,30,2
14330,16,30,2
14331,3,30,1
14332,16,30,2
14333,3,30,1
14334,3,30,1
14335,3,30,1
14336,3,30,1
14337,3,30,1
14338,3,30,1
14339,3,30,1
14340,3,30,1
14341,3,30,1
14342,3,30,1
14343,3,30,1
14344,3,30,1
14345,3,30,1
14346,3,30,1
14347,3,30,1
14348,3,30,1
14349,16,30,2
14350,3,30,1
14351,3,30,1
14352,3,30,1
14353,3,30,1
14354,3,30,1
14355,3,30,1
14356,3,41,1
14357,3,30,1
14358,16,30,2
14359,9,53,1
14360,3,38,1
14361,3,30,1
14362,3,30,1
14363,9,61,1
14364,3,30,1
14365,9,30,1
14366,3,35,1
14367,3,32,1
14368,3,30,1
14369,9,46,1
14370,3,30,1
14371,3,30,1
14372,3,30,1
14373,9,30,1
14374,3,30,1
14375,3,30,1
14376,3,30,1
14377,9,30,1
14378,16,30,2
14379,3,30,1
14380,9,42,1
14381,3,30,1
14382,9,30,1
14383,3,30,1
14384,3,43,1
14385,16,34,2
14386,9,48,1
14387,9,48,1
14388,16,26,2
14389,9,40,1
14390,9,30,1
14391,3,30,1
14392,3,30,1
14393,3,35,1
14394,3,30,1
14395,3,30,1
14396,3,30,1
14397,9,46,1
14398,9,46,1
14399,3,28,1
14400,9,28,1
14401,3,28,1
14402,3,28,1
14403,3,30,1
14404,3,28,1
14405,3,28,1
14406,3,28,1
14407,3,28,1
14408,9,28,1
14409,16,30,2
14410,3,30,1
14411,3,30,1
14412,3,30,1
14413,3,41,1
14414,3,30,1
14415,3,30,1
14416,9,28,1
14417,3,30,1
14418,16,30,2
14419,3,30,1
14420,16,30,2
14421,3,28,1
14422,3,30,1
14423,3,28,1
14424,3,28,1
14425,3,28,1
14426,3,30,1
14427,9,28,1
14428,3,30,1
14429,3,28,1
14430,3,30,1
14431,3,30,1
14432,3,28,1
14433,16,30,2
14434,3,30,1
14435,9,30,1
14436,9,30,1
14437,3,28,1
14438,9,44,1
14439,3,30,1
14440,3,30,1
14441,3,30,1
14442,3,30,1
14443,9,30,1
14444,3,30,1
14445,3,30,1
14446,3,30,1
14447,3,30,1
14448,9,28,1
14449,3,30,1
14450,16,30,2
14451,16,30,2
14452,9,28,1
14453,3,32,1
14454,3,30,1
14455,3,28,1
14456,3,30,1
14457,16,30,2
14458,3,30,1
14459,9,30,1
14460,3,30,1
14461,3,30,1
14462,3,30,1
14463,3,30,1
14464,3,30,1
14465,3,46,1
14466,3,30,1
14467,3,30,1
14468,3,43,1
14469,9,51,1
14470,9,50,1
14471,3,30,1
14472,3,31,1
14473,3,30,1
14474,3,30,1
14475,3,28,1
14476,3,30,1
14477,8,28,2
14478,3,28,1
14479,3,30,1
14480,3,30,1
14481,3,30,1
14482,8,30,2
14483,3,30,1
14484,8,28,2
14485,3,30,1
14486,3,30,1
14487,8,30,2
14488,3,30,1
14489,3,28,1
14490,8,15,2
14491,8,28,2
14492,3,28,1
14493,3,30,1
14494,3,28,1
14495,3,30,1
14496,3,28,1
14497,3,28,1
14498,3,30,1
14499,3,28,1
14500,3,30,1
14501,3,30,1
14502,3,2,1
14503,8,30,2
14504,3,30,1
14505,3,30,1
14506,3,30,1
14507,3,30,1
14508,8,28,2
14509,3,30,1
14510,3,28,1
14511,3,30,1
14512,8,30,2
14513,3,28,1
14514,9,28,1
14515,3,23,1
14516,8,30,2
14517,3,30,1
14518,3,30,1
14519,3,30,1
14520,3,28,1
14521,3,37,1
14522,3,28,1
14523,3,28,1
14524,8,28,2
14525,3,30,1
14526,3,28,1
14527,3,28,1
14528,3,23,1
14529,3,28,1
14530,9,30,1
14531,9,35,1
14532,3,35,1
14533,3,35,1
14534,3,36,1
14535,8,44,1
14536,8,30,2
14537,3,48,1
14538,3,47,1
14539,8,41,2
14540,3,46,1
14541,3,32,1
14542,3,31,1
14543,8,26,2
14544,3,30,1
14545,3,30,1
14546,8,30,1
14547,8,30,2
14548,3,30,1
14549,3,30,1
14550,3,30,1
14551,3,30,1
14552,3,30,1
14553,8,67,1
14554,8,30,2
14555,3,30,1
14556,8,30,1
14557,3,49,1
14558,8,30,2
14559,8,52,1
14560,8,30,2
14561,3,30,1
14562,3,30,1
14563,3,30,1
14564,8,72,2
14565,3,40,1
14566,3,42,1
14567,3,38,1
14568,3,80,1
14569,8,30,2
14570,3,30,1
14571,3,30,1
14572,8,30,1
14573,8,34,1
14574,8,30,1
14575,3,30,1
14576,3,44,1
14577,3,30,1
14578,8,49,2
14579,8,30,1
14580,3,30,1
14581,3,30,1
14582,3,30,1
14583,3,30,1
14584,3,30,1
14585,3,30,1
14586,8,38,2
14587,8,30,2
14588,8,30,1
14589,3,30,1
14590,8,30,1
14591,3,30,1
14592,3,32,1
14593,8,30,1
14594,8,30,1
14595,3,30,1
14596,3,30,1
14597,3,30,1
14598,3,27,1
14599,3,30,1
14600,3,60,1
14601,3,30,1
14602,3,30,1
14603,3,28,1
14604,3,30,1
14605,3,30,1
14606,8,30,1
14607,3,20,1
14608,3,30,1
14609,3,30,1
14610,3,30,1
14611,3,26,1
14612,3,39,1
14613,3,30,1
14614,8,39,1
14615,8,31,1
14616,3,32,1
14617,3,30,1
14618,8,30,1
14619,3,30,1
14620,3,30,1
14621,8,62,1
14622,3,25,1
14623,3,30,1
14624,3,30,1
14625,3,30,1
14626,3,30,1
14627,3,30,1
14628,3,30,1
14629,3,30,1
14630,3,30,1
14631,3,30,1
14632,3,30,1
14633,3,30,1
14634,3,30,1
14635,3,30,1
14636,3,30,1
14637,3,30,1
14638,3,30,1
14639,3,30,1
14640,3,30,1
14641,3,30,1
14642,3,30,1
14643,3,30,1
14644,8,30,2
14645,3,30,1
14646,3,30,1
14647,3,30,1
14648,3,30,1
14649,3,33,1
14650,3,19,1
14651,8,30,1
14652,8,30,1
14653,3,30,1
14654,3,30,1
14655,3,32,1
14656,3,30,1
14657,3,30,1
14658,8,30,2
14659,8,30,1
14660,8,50,1
14661,8,50,1
14662,3,30,1
14663,3,30,1
14664,3,30,1
14665,3,30,1
14666,8,30,2
14667,3,30,1
14668,3,30,1
14669,3,51,1
14670,8,32,1
14671,3,43,1
14672,3,46,1
14673,3,50,1
14674,3,50,1
14675,3,30,1
14676,3,30,1
14677,3,28,1
14678,3,45,1
14679,3,30,1
14680,3,35,1
14681,3,31,1
14682,3,46,1
14683,3,34,1
14684,8,30,2
14685,3,41,1
14686,3,48,1
14687,3,30,1
14688,3,30,1
14689,8,61,2
14690,3,22,1
14691,3,30,1
14692,3,48,1
14693,8,30,2
14694,3,30,1
14695,3,30,1
14696,3,30,1
14697,3,31,1
14698,3,30,1
14699,3,45,1
14700,3,29,1
14701,3,30,1
14702,3,30,1
14703,3,30,1
14704,3,30,1
14705,3,49,1
14706,3,45,1
14707,3,47,1
14708,3,33,1
14709,3,30,1
14710,3,55,1
14711,3,33,1
14712,8,35,2
14713,8,53,2
14714,3,35,1
14715,3,30,1
14716,3,30,1
14717,8,30,2
14718,3,30,1
14719,3,28,1
14720,3,23,1
14721,3,23,1
14722,3,57,1
14723,3,39,1
14724,3,30,1
14725,3,40,1
14726,3,38,1
14727,8,68,1
14728,8,68,1
14729,3,37,1
14730,3,32,1
14731,3,53,1
14732,3,39,1
14733,3,42,1
14734,8,35,2
14735,8,35,2
14736,8,60,1
14737,3,35,1
14738,3,35,1
14739,3,35,1
14740,8,35,2
14741,3,35,1
14742,8,35,2
14743,8,35,2
14744,3,35,1
14745,3,35,1
14746,3,35,1
14747,3,35,1
14748,3,33,1
14749,3,35,1
14750,8,35,1
14751,8,35,1
14752,3,120,1
14753,8,120,2
14754,3,120,1
14755,3,35,1
14756,3,34,1
14757,3,35,1
14758,8,35,2
14759,8,35,2
14760,3,35,1
14761,3,35,1
14762,3,35,1
14763,3,35,1
14764,8,35,2
14765,3,39,1
14766,8,36,1
14767,3,35,1
14768,3,35,1
14769,3,35,1
14770,3,34,1
14771,8,59,2
14772,3,35,1
14773,3,31,1
14774,3,35,1
14775,3,50,1
14776,8,33,1
14777,8,39,1
14778,3,35,1
14779,3,47,1
14780,8,35,2
14781,8,35,1
14782,8,35,2
14783,8,20,1
14784,3,41,1
14785,8,33,1
14786,8,35,1
14787,3,35,1
14788,8,35,2
14789,8,27,1
14790,8,27,1
14791,3,35,1
14792,8,35,1
14793,8,34,2
14794,3,36,1
14795,3,23,1
14796,8,43,1
14797,3,42,1
14798,9,38,1
14799,9,41,1
14800,9,21,1
14801,9,32,1
14802,9,33,1
14803,9,35,1
14804,9,33,1
14805,9,34,1
14806,9,39,1
14807,9,26,1
14808,9,35,1
14809,9,42,1
14810,9,36,1
14811,9,32,1
14812,9,31,1
14813,9,35,1
14814,9,35,1
14815,9,28,1
14816,9,32,1
14817,9,41,1
14818,9,30,1
14819,9,27,1
14820,9,42,1
14821,8,35,2
14822,9,30,1
14823,9,44,1
14824,9,31,1
14825,9,46,1
14826,9,41,1
14827,9,45,1
14828,9,34,1
14829,9,30,1
14830,9,50,1
14831,9,22,1
14832,9,45,1
14833,9,22,1
14834,9,22,1
14835,9,29,1
14836,9,42,1
14837,9,40,1
14838,9,40,1
14839,9,66,1
14840,9,39,1
14841,9,34,1
14842,9,30,1
14843,9,29,1
14844,9,34,1
14845,9,34,1
14846,9,29,1
14847,9,29,1
14848,9,30,1
14849,9,30,1
14850,9,68,1
14851,9,40,1
14852,9,41,1
14853,9,42,1
14854,9,48,1
14855,9,46,1
14856,9,46,1
14857,8,36,2
14858,9,34,1
14859,9,36,1
14860,9,57,1
14861,9,50,1
14862,9,46,1
14863,9,38,1
14864,9,26,1
14865,9,50,1
14866,8,38,2
14867,8,38,2
14868,9,45,1
14869,9,31,1
14870,9,31,1
14871,9,62,1
14872,9,48,1
14873,9,31,1
14874,9,30,1
14875,9,30,1
14876,9,44,1
14877,9,38,1
14878,9,37,1
14879,9,36,1
14880,9,67,1
14881,9,39,1
14882,8,24,2
14883,9,31,1
14884,9,40,1
14885,9,45,1
14886,9,25,1
14887,9,38,1
14888,9,38,1
14889,9,37,1
14890,8,48,2
14891,8,48,2
14892,9,35,1
14893,8,36,2
14894,9,28,1
14895,9,30,1
14896,8,55,2
14897,9,50,1
14898,9,50,1
14899,9,50,1
14900,8,44,2
14901,9,37,1
14902,9,44,1
14903,9,28,1
14904,9,35,1
14905,9,55,1
14906,9,55,1
14907,9,55,1
14908,9,55,1
14909,9,55,1
14910,9,26,1
14911,9,60,1
14912,9,35,1
14913,9,26,1
14914,9,39,1
14915,9,35,1
14916,9,39,1
14917,9,47,1
14918,9,30,1
14919,9,30,1
14920,9,30,1
14921,9,31,1
14922,9,36,1
14923,9,36,1
14924,9,32,1
14925,9,32,1
14926,9,30,1
14927,8,37,2
14928,9,41,1
14929,9,34,1
14930,9,30,1
14931,9,30,1
14932,9,30,1
14933,9,30,1
14934,8,44,2
14935,9,35,1
14936,9,30,1
14937,9,41,1
14938,9,30,1
14939,9,31,1
14940,9,24,1
14941,9,38,1
14942,9,37,1
14943,9,45,1
14944,9,47,1
14945,9,47,1
14946,9,40,1
14947,9,34,1
14948,9,23,1
14949,9,39,1
14950,8,40,2
14951,9,34,1
14952,9,34,1
14953,8,34,2
14954,8,36,2
14955,9,27,1
14956,9,47,1
14957,9,35,1
14958,9,30,1
14959,9,48,1
14960,8,50,2
14961,9,30,1
14962,9,43,1
14963,9,30,1
14964,8,30,2
14965,9,24,1
14966,9,30,1
14967,9,34,1
14968,9,45,1
14969,9,29,1
14970,9,34,1
14971,9,38,1
14972,9,35,1
14973,8,31,2
14974,9,33,1
14975,9,33,1
14976,9,40,1
14977,9,46,1
14978,9,45,1
14979,9,27,1
14980,9,30,1
14981,9,55,1
14982,9,32,1
14983,9,47,1
14984,8,31,2
14985,9,30,1
14986,9,30,1
14987,9,31,1
14988,9,28,1
14989,9,46,1
14990,9,27,1
14991,9,36,1
14992,9,40,1
14993,9,40,1
14994,8,41,2
14995,9,25,1
14996,9,41,1
14997,9,51,1
14998,8,40,2
14999,8,40,2
15000,9,45,1
15001,9,30,1
15002,9,36,1
15003,9,29,1
15004,9,62,1
15005,9,30,1
15006,9,37,1
15007,9,30,1
15008,8,46,2
15009,9,58,1
15010,9,40,1
15011,9,21,1
15012,9,30,1
15013,9,28,1
15014,9,38,1
15015,9,30,1
15016,9,37,1
15017,9,32,1
15018,9,42,1
15019,8,30,2
15020,9,55,1
15021,9,30,1
15022,9,30,1
15023,9,44,1
15024,9,66,1
15025,9,34,1
15026,9,30,1
15027,9,31,1
15028,9,37,1
15029,9,50,1
15030,9,28,1
15031,9,30,1
15032,9,26,1
15033,8,35,2
15034,9,29,1
15035,9,29,1
15036,9,32,1
15037,9,26,1
15038,9,28,1
15039,8,30,2
15040,9,50,1
15041,9,45,1
15042,9,30,1
15043,9,30,1
15044,9,30,1
15045,9,30,1
15046,9,30,1
15047,9,30,1
15048,9,30,1
15049,9,30,1
15050,9,30,1
15051,9,30,1
15052,9,30,1
15053,9,30,1
15054,9,30,1
15055,2,34,1
15058,2,29,1
15061,2,45,1
15062,2,33,1
15066,2,36,1
15070,2,31,1
15071,2,36,1
15072,2,42,1
15073,2,30,2
15074,2,30,2
15075,2,33,1
15079,2,30,1
15081,2,34,1
15082,2,39,1
15083,2,37,1
15086,2,36,1
15088,2,33,1
15090,2,33,1
15093,2,30,1
15096,2,36,2
15097,2,40,1
15099,2,41,1
15102,2,32,1
15103,2,45,1
15104,2,31,1
15106,2,33,2
15108,2,29,1
15109,2,30,1
15113,2,37,1
15114,2,32,2
15116,2,31,1
15118,2,49,2
15122,2,46,1
15124,2,42,2
15125,2,33,1
15126,2,43,1
15127,2,45,2
15129,2,33,2
15130,2,44,1
15132,2,33,1
15133,2,47,1
15134,2,34,1
15135,2,42,1
15136,2,33,1
15137,2,45,1
15138,2,33,2
15139,2,34,1
15141,2,37,1
15150,2,40,1
15151,2,41,2
15152,2,43,1
15153,2,45,1
15155,2,30,2
15156,2,33,1
15157,2,32,2
15160,2,41,1
15161,2,40,1
15162,2,46,2
15163,2,41,1
15164,2,42,1
15165,2,43,1
15166,2,45,1
15167,2,44,1
15170,2,35,2
15171,2,42,1
15173,2,45,1
15174,2,33,1
15176,2,36,1
15177,2,37,1
15178,2,31,1
15180,2,42,1
15181,2,43,2
15182,2,44,1
15183,2,36,2
15184,2,39,1
15185,2,45,1
15186,2,40,1
15187,2,41,1
15188,2,43,1
15191,2,30,1
15193,2,32,1
15199,2,41,2
15200,2,42,1
15204,2,47,1
15206,2,36,1
15207,2,42,1
15209,2,45,1
15212,2,36,2
15215,2,36,1
15216,2,42,1
15217,2,43,1
15218,2,44,1
15220,2,39,1
15223,2,41,1
15224,2,43,1
15226,2,29,1
15227,2,30,1
15229,2,32,1
15230,2,31,1
15231,2,49,1
15236,2,42,1
15237,2,43,1
15238,2,45,1
15239,2,44,1
15241,2,34,1
15242,2,37,1
15244,2,37,1
15246,2,37,1
15247,2,42,1
15248,2,33,1
15251,2,34,1
15254,2,31,2
15255,2,36,1
15257,2,43,1
15258,2,44,1
15259,2,36,1
15260,2,39,1
15261,2,45,1
15265,2,45,1
15266,2,29,1
15267,2,30,2
15268,2,33,1
15274,2,46,1
15276,2,42,1
15277,2,43,1
15281,2,34,1
15285,2,45,1
15287,2,34,1
15289,2,37,2
15291,2,36,1
15293,2,43,1
15294,2,44,1
15295,2,36,1
15297,2,45,1
15301,2,45,1
15302,2,29,1
15304,2,33,1
15305,2,32,1
15307,2,49,1
15309,2,40,1
15310,2,46,1
15311,2,41,1
15312,2,42,2
15313,2,43,1
15318,2,32,1
15321,2,45,1
15327,2,36,1
15331,2,36,1
15335,2,41,1
15336,2,43,1
15337,2,45,1
15338,2,29,1
15340,2,33,1
15341,2,32,1
15342,2,31,2
15343,2,49,1
15345,2,40,1
15348,2,42,1
15349,2,43,1
15350,2,44,1
15353,2,32,1
15354,2,42,1
15355,2,33,1
15358,2,34,1
15360,2,37,1
15362,2,36,1
15363,2,42,2
15364,2,43,1
15366,2,36,1
15368,2,45,1
15370,2,41,1
15371,2,43,1
15376,2,32,1
15377,2,31,1
15378,2,49,1
15381,2,46,1
15382,2,41,1
15383,2,42,1
15384,2,43,1
15385,2,45,1
15390,2,42,1
15397,2,34,1
15398,2,32,1
15399,2,42,1
15400,2,33,1
15401,2,45,1
15402,2,33,2
15404,2,36,1
15406,2,31,1
15407,2,42,1
15408,2,45,1
15409,2,33,1
15412,2,37,1
15413,2,31,2
15414,2,36,1
15415,2,42,1
15417,2,44,1
15418,2,36,1
15425,2,33,1
15426,2,32,1
15427,2,31,1
15428,2,49,1
15429,2,41,1
15430,2,40,1
15431,2,46,1
15432,2,43,1
15433,2,45,1
15435,2,47,1
15437,2,31,1
15438,2,31,1
15447,2,42,1
15450,2,36,1
15454,2,41,2
15458,2,30,2
15461,2,49,1
15462,2,41,1
15463,2,46,1
15466,2,43,2
15469,2,47,1
15470,2,42,1
15472,2,33,1
15474,2,36,1
15477,2,36,1
15479,2,43,1
15481,2,36,1
15485,2,43,1
15491,2,49,1
15493,2,40,1
15495,2,42,1
15497,2,44,1
15498,2,34,1
15500,2,33,2
15501,2,36,2
15508,2,40,1
15510,2,45,1
15513,2,49,1
15517,2,45,1
15519,2,47,1
15520,2,30,1
15521,2,42,1
15524,2,33,1
15525,2,34,1
15528,2,31,1
15529,2,42,1
15530,2,43,1
15531,2,39,1
15535,2,30,1
15536,2,33,1
15539,2,49,1
15541,2,44,2
15543,2,42,2
15546,2,33,1
15547,2,34,1
15548,2,31,1
15549,2,42,1
15553,2,39,1
15554,2,39,2
15557,2,45,1
15558,2,33,1
15559,2,34,1
15560,2,36,1
15561,2,37,2
15563,2,36,1
15567,2,36,1
15568,2,45,1
15569,2,40,2
15572,2,45,1
15573,2,30,1
15577,2,49,1
15580,2,46,1
15581,2,41,1
15587,2,32,1
15588,2,33,1
15590,2,33,2
15596,2,42,2
15599,2,36,1
15602,2,40,1
15610,2,45,1
15615,2,31,1
15618,2,43,1
15619,2,44,1
15620,2,36,1
15622,2,45,1
15623,2,40,1
15624,2,41,1
15625,2,43,1
15626,2,45,1
15627,2,30,1
15628,2,33,1
15629,2,32,1
15630,2,31,1
15631,2,49,2
15633,2,40,1
15634,2,42,1
15635,2,43,1
15639,2,33,2
15656,2,41,1
15669,2,37,1
15670,2,45,1
15671,2,47,1
15672,2,38,1
15673,2,38,1
15674,2,42,1
15675,2,41,2
15676,2,41,1
15677,2,43,1
15679,2,44,1
15680,2,47,1
15681,2,34,1
15682,2,32,2
15683,2,45,1
15685,2,31,1
15687,2,39,1
15689,2,43,1
15691,2,43,2
15693,2,44,1
15695,2,34,1
15699,2,29,1
15702,2,37,2
15703,2,31,1
15704,2,36,1
15705,2,43,1
15706,2,46,2
15707,2,44,1
15709,2,27,1
15711,2,33,1
15712,2,45,1
15713,2,40,1
15714,2,41,1
15716,2,32,2
15717,2,31,1
15721,2,41,1
15723,2,45,1
